jobID,agencyTitle,agencyID,jobTitle,salaryFrom,salaryTo
536289,ADMIN FOR CHILDREN'S SVCS,5,Agency Attorney 3,79620,91563
536290,FIRE DEPARTMENT,20,SUPERVISING BLASTING INSPECTOR,55337,84833
536305,TAXI & LIMOUSINE COMMISSION,24,Curriculum Development Specialist,62470,80008
536328,DEPARTMENT OF CORRECTION,12,Psychologist (Part-Time),46.7039,53.7094
536332,DEPARTMENT OF CORRECTION,12,Senior Strategy Coordinator,115000,130000
536335,DEPARTMENT OF CORRECTION,12,Confidential Investigator,58167,58167
536347,FINANCIAL INFO SVCS AGENCY,18,DATA CENTER SHIFT C SUPERVISOR,61470,75000
536375,HRA/DEPT OF SOCIAL SERVICES,17,DIRECTOR OF COUNTY DEMO,70011,129052
536393,NYC HOUSING AUTHORITY,13,Associate Investigator,51079,59740
536396,ADMIN FOR CHILDREN'S SVCS,5,Legal Trainer,63228,72712
536421,HRA/DEPT OF SOCIAL SERVICES,17,PAYMENT COORDINATOR,58695,67499
536446,DEPARTMENT FOR THE AGING,28,Registration Analyst,54100,62215
536467,ADMIN TRIALS AND HEARINGS,27,Senior Director of HR Operations,90000,100000
536474,HRA/DEPT OF SOCIAL SERVICES,17,ASSISTANT DEPUTY COMMISSIONER,87277,147673
536481,DEPARTMENT OF INVESTIGATION,36,Confidential Investigator,45113,55000
536490,DEPARTMENT OF TRANSPORTATION,19,Bike Safety Educator,54100,83981
536549,NYC HOUSING AUTHORITY,13,Community Planner,74650,109409
536578,HRA/DEPT OF SOCIAL SERVICES,17,MEDICAID SUPPORT DIRECTOR,58700,173486
536595,HRA/DEPT OF SOCIAL SERVICES,17,DIRECTOR OF RECONCILATION AND REPORTING,84451,113550
536622,HRA/DEPT OF SOCIAL SERVICES,17,BUREAU OF CLAIMS AND REIMBURSEMENT DATA ANALYST,70611,81203
536646,ADMIN FOR CHILDREN'S SVCS,5,Telecom Director,130000,150000
536654,HRA/DEPT OF SOCIAL SERVICES,17,RESEARCH ANALYST,70611,105138
536656,HRA/DEPT OF SOCIAL SERVICES,17,LEAD CONTRACT SPECIALIST,70611,105138
536666,ADMIN FOR CHILDREN'S SVCS,5,System Administrator,81951,94244
536667,HRA/DEPT OF SOCIAL SERVICES,17,DEPUTY HRBP,70611,81203
536677,HRA/DEPT OF SOCIAL SERVICES,17,FINGERPRINTING/PHOTO ID/UNIT SUPPORT STAFF,36390,58953
536685,ADMIN FOR CHILDREN'S SVCS,5,SSO Central Team Preventive Services Monitor,25.954,29.8473
536694,HRA/DEPT OF SOCIAL SERVICES,17,"DEPUTY DIRECTOR, FHEP CENTRALIZED DETERMINATION UNIT (FDCU)",73029,107348
536719,HRA/DEPT OF SOCIAL SERVICES,17,TIMEKEEPING SUPERVISOR,53057,77124
536724,HRA/DEPT OF SOCIAL SERVICES,17,TIMEKEEPING SUPERVISOR,53057,77124
536742,HRA/DEPT OF SOCIAL SERVICES,17,RECRUITER,58695,89699
536798,HRA/DEPT OF SOCIAL SERVICES,17,HOUSING COURT COORDINATOR,67000,98484
536833,FIRE DEPARTMENT,20,FIELD INSPECTOR,61198,70378
536893,LAW DEPARTMENT,3,PARALEGAL,43197,49677
536975,FINANCIAL INFO SVCS AGENCY,18,SENIOR PEOPLESOFT SYSTEMS ANALYST,105000,120000
536994,DEPT OF DESIGN & CONSTRUCTION,38,Field Party Chief,67757,82000
537006,DEPT OF HEALTH/MENTAL HYGIENE,2,"Community Liaison Assistant, Bureau of Customer Support",32520,37398
537017,DEPT OF DESIGN & CONSTRUCTION,38,Surveyor,62415,71777
537035,DEPT OF DESIGN & CONSTRUCTION,38,Deputy Director,53702,116017
537040,DEPT OF CITYWIDE ADMIN SVCS,33,Transaction Manager,93730,93730
537068,HRA/DEPT OF SOCIAL SERVICES,17,ASSISTANT MANAGER,47418,69462
537113,DEPT OF ENVIRONMENT PROTECTION,6,Stormwater Resiliency Design Manager,74650,109409
537134,DEPT OF ENVIRONMENT PROTECTION,6,Asbestos Enforcement Inspector,52923,52923
537163,LAW DEPARTMENT,3,"CLERICAL ASSOCIATE -  FAMILY COURT, ICSU",36390,41848
537177,DEPT. OF HOMELESS SERVICES,23,CONTRACT MANAGER,60193,69222
537213,LAW DEPARTMENT,3,Staff Analyst I - Family Court,53797,61866
537223,HRA/DEPT OF SOCIAL SERVICES,17,SENIOR TECHNICAL PROJECT ANALYST,70611,81203
537230,DEPT OF HEALTH/MENTAL HYGIENE,2,"Special Projects Manager, Bureau of Healthcare and Community Readiness",63952,68966
537234,ADMIN FOR CHILDREN'S SVCS,5,Executive Director,72038,130000
537339,DEPARTMENT OF CITY PLANNING,9,ASSOCIATE COUNSEL,83158,115000
537368,DEPT OF HEALTH/MENTAL HYGIENE,2,EIOD Assistant,47418,69462
537423,DEPARTMENT FOR THE AGING,28,Associate Investigator II (Per-Diem),32.913,37.85
537438,LAW DEPARTMENT,3,"Assistant Corporation Counsel, Special Federal Litigation",75121,133040
537483,DEPARTMENT OF CORRECTION,12,Automotive Service Worker,36474,41216
537533,DEPARTMENT OF CORRECTION,12,RMAS Arts Project Coordinator,54100,62215
537587,POLICE DEPARTMENT,7,Media Services Technician,42798,55908
537649,DEPT OF ENVIRONMENT PROTECTION,6,Administrative Staff Analyst (N/M),84451,113550
537650,DEPARTMENT OF CORRECTION,12,Deputy Director of Law Library,63228,72712
537724,DEPT OF HEALTH/MENTAL HYGIENE,2,PH Assistant,17.5889,20.23
537740,LAW DEPARTMENT,3,CLAIM SPECIALIST,41483,47705
537744,DEPARTMENT OF CORRECTION,12,Marine Engineer DC,59938,64231
537791,DEPARTMENT OF CORRECTION,12,Senior Stationary Engineer C,581.12,581.12
537792,DEPT. OF HOMELESS SERVICES,23,COMMUNITY COORDINATOR,54100,83981
537794,ADMIN FOR CHILDREN'S SVCS,5,Associate Youth Development Specialist,63717,72670
537796,DEPT. OF HOMELESS SERVICES,23,Compliance Analyst,54100,62215
537801,DEPARTMENT OF CORRECTION,12,Steam Fitter's Helper,288.75,288.75
537844,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney Fall 2023,73579,75121
537846,DEPT OF ENVIRONMENT PROTECTION,6,Assistant Counsel,62397,71757
537855,OFF OF PAYROLL ADMINISTRATION,26,Manual Tester,58700,105000
537858,DEPARTMENT OF CORRECTION,12,Welder,548,548
537865,DEPT OF ENVIRONMENT PROTECTION,6,Assistant Counsel,62397,71757
537872,DEPARTMENT OF CORRECTION,12,Legal Coordinator,47418,54531
537903,DEPT. OF HOMELESS SERVICES,23,RESOURCE SPECIALIST,54100,83981
537987,DEPARTMENT OF CORRECTION,12,Industrial Hygienist,56041,64447
538003,TECHNOLOGY & INNOVATION,15,Supervisor VoIP Operations,58700,90370
538017,FIRE DEPARTMENT,20,Data Research Analyst,64140,77609
538028,DEPT OF YOUTH & COMM DEV SRVS,8,Deputy Director For Contract Development and Support,58700,192152
538038,FIRE DEPARTMENT,20,Director of Operations Research,94283,122290
538050,TECHNOLOGY & INNOVATION,15,Chief Engineer,58700,100000
538056,DEPT OF YOUTH & COMM DEV SRVS,8,Director of Policy and Programs,58700,161534
538070,DEPARTMENT OF CORRECTION,12,EXTERMINATOR,34027,47967
538072,DEPT OF YOUTH & COMM DEV SRVS,8,Director of Beacon Community Centers,58700,192152
538084,FIRE DEPARTMENT,20,Claims Examiner,41389,47597
538086,FINANCIAL INFO SVCS AGENCY,18,WEBSPHERE ADMINISTRATOR,120000,130000
538090,FIRE DEPARTMENT,20,Fire Medical Officer,130201,153476
538095,DEPARTMENT OF CORRECTION,12,Middleware Engineer,100000,160000
538097,DEPARTMENT OF CORRECTION,12,IT Architect,100000,160000
538104,DEPARTMENT OF CORRECTION,12,Reasonable Accommodation (RA) Legal Coordinator,71423,82137
538106,DEPARTMENT OF CORRECTION,12,Investigator,58167,58167
538107,FIRE DEPARTMENT,20,Member Services Representative,38333,63794
538109,DEPT OF ENVIRONMENT PROTECTION,6,Assistant Counsel,71423,82137
538116,FIRE DEPARTMENT,20,EXECUTIVE ASSISTANT TO AC OF EMS ADMIN,60718,90773
538118,FIRE DEPARTMENT,20,WTC Case Management Nurse,84744,84744
538120,DEPT OF YOUTH & COMM DEV SRVS,8,Program Manager,60193,90704
538121,ADMIN TRIALS AND HEARINGS,27,Settlement Officer,110000,115000
538137,FIRE DEPARTMENT,20,Intergovernmental Coordinator,54100,83981
538144,DEPT OF YOUTH & COMM DEV SRVS,8,Staff Auditor,64857,98100
538154,DEPARTMENT OF CORRECTION,12,Labor Relations Attorney III,79620,91563
538160,DEPARTMENT OF CORRECTION,12,Agency Attorney,63228,72712
538164,ADMIN TRIALS AND HEARINGS,27,Chief Law Clerk,83158,119500
538166,DEPARTMENT OF CORRECTION,12,"Executive Director, Criminal Justice Bureau",72038,192152
538175,DEPARTMENT OF CORRECTION,12,Executive Director of Program Operations,72038,120000
538178,DEPARTMENT OF CORRECTION,12,Agency Attorney (IV),83158,95632
538179,ADMIN TRIALS AND HEARINGS,27,Assistant General Counsel,85000,90000
538184,DEPARTMENT OF CORRECTION,12,PREA COMPLIANCE MANAGER,61302,70497
538194,DEPT OF YOUTH & COMM DEV SRVS,8,Legal Assistant,53057,77124
538195,DEPARTMENT OF CORRECTION,12,"Assistant Commissioner, Investigation Division",150000,165000
538196,DEPT OF YOUTH & COMM DEV SRVS,8,Program Manager,54100,83981
538207,DEPARTMENT OF CORRECTION,12,Legal Coordinator,47418,54531
538214,DEPT OF YOUTH & COMM DEV SRVS,8,CAB/NAB Liaison,54100,83981
538224,DEPT OF YOUTH & COMM DEV SRVS,8,Education Specialist,54100,83981
538242,DEPARTMENT OF CORRECTION,12,Cook,36627,41388
538263,DEPARTMENT OF CORRECTION,12,Motor Vehicle Supervisor,50414,57976
538270,DEPARTMENT OF CITY PLANNING,9,UD - URBAN DESIGNER,60000,65000
538304,HRA/DEPT OF SOCIAL SERVICES,17,Carpenter,375.06,375.06
538326,HRA/DEPT OF SOCIAL SERVICES,17,PROGRAM COORDINATOR,54100,62215
538391,DEPT OF YOUTH & COMM DEV SRVS,8,Deputy Director of Strategic Partnerships,54100,83981
538558,HRA/DEPT OF SOCIAL SERVICES,17,DIRECTOR OF ENROLLMENT & EVENTS,64749,90000
538563,HRA/DEPT OF SOCIAL SERVICES,17,PROGRAM OPERATIONS BUDGET ANALYST,70611,81203
538686,DEPARTMENT OF TRANSPORTATION,19,Grants Application Coordinator,62470,80008
538714,HRA/DEPT OF SOCIAL SERVICES,17,COMMUNITY COORDINATOR,54100,83981
538735,HRA/DEPT OF SOCIAL SERVICES,17,MEDICAID REFERRAL COORDINATOR,53057,61015
538783,HRA/DEPT OF SOCIAL SERVICES,17,COMPUTER SOFTWARE ASSOCIATE,76584,112111
538833,DEPARTMENT OF TRANSPORTATION,19,Space Analyst,57078,85646
538877,ADMIN FOR CHILDREN'S SVCS,5,Office Manager,53057,77124
538923,HRA/DEPT OF SOCIAL SERVICES,17,RESOURCE LIAISON,58695,89699
538958,HRA/DEPT OF SOCIAL SERVICES,17,SENIOR ATTORNEY,79620,117541
538964,DEPT OF HEALTH/MENTAL HYGIENE,2,"Citywide Emergency Planner,  Bureau of Agency Preparedness and Response",63952,68966
538985,HRA/DEPT OF SOCIAL SERVICES,17,ATTORNEY II,71423,107032
538997,HRA/DEPT OF SOCIAL SERVICES,17,"ASSISTANT DEPUTY COMMISSIONER, ENTERPRISE SHARED SERVICES",80931,208826
539017,HRA/DEPT OF SOCIAL SERVICES,17,"ASSISTANT DEPUTY COMMISSIONER, NETWORK,TELEPHONY& CLIENT SER",80931,208826
539018,HRA/DEPT OF SOCIAL SERVICES,17,"DIRECTOR, SNAP CLAIMS AND RECOVERY (SNAP-CR)",66322,98830
539020,HUMAN RIGHTS COMMISSION,16,PRESS SECRETARY,56148,79283
539028,DEPT OF HEALTH/MENTAL HYGIENE,2,"Customer Service Representative, Bureau of Vital Statistics",40017,62820
539031,HRA/DEPT OF SOCIAL SERVICES,17,SNAP EMPLOYMENT INITIATIVE ANALYST,70611,105138
539033,HRA/DEPT OF SOCIAL SERVICES,17,"ASSISTANT DEPUTY COMMISSIONER, INFRASTRUCTURE RUN & BUILD",80931,208826
539046,CIVILIAN COMPLAINT REVIEW BD,11,Investigating Attorney – Racial Profiling and Biased Policing,63228,96526
539056,ADMIN FOR CHILDREN'S SVCS,5,Case Manager,54100,62215
539059,HRA/DEPT OF SOCIAL SERVICES,17,SPECIAL COUNSEL TO THE GENERAL COUNSEL,72038,192152
539060,DEPARTMENT OF BUSINESS SERV.,1,ADMINISTRATIVE ASSISTANT,54100,83981
539117,DEPT OF ENVIRONMENT PROTECTION,6,"Deputy Commissioner, Wastewater Treatment",231796,231796
539147,DEPARTMENT OF TRANSPORTATION,19,Grants Application Coordinator,65208,95993
539150,DEPARTMENT OF INVESTIGATION,36,Investigator,45113,55000
539188,POLICE DEPARTMENT,7,"Criminalist, level 1A & 1B",51862,65360
539191,DEPARTMENT OF TRANSPORTATION,19,ASSISTANT COMMISSIONER/DEPUTY CHIEF ENGINEER,80931,208826
539194,DEPARTMENT OF TRANSPORTATION,19,ASSISTANT COMMISSIONER/DEPUTY CHIEF ENGINEER,80931,208826
539195,DEPARTMENT OF TRANSPORTATION,19,ASSOCIATE DEPUTY COMMISSIONER,80931,208826
539196,DEPARTMENT OF TRANSPORTATION,19,ASSOCIATE DEPUTY COMMISSIONER,80931,208826
539278,BRONX DISTRICT ATTORNEY,39,Homicide Assistant District Attorney,120000,167610
539286,BRONX DISTRICT ATTORNEY,39,Homicide Counsel - Assistant District Attorney,165000,167610
539335,OFFICE OF THE COMPTROLLER,29,"Agency Attorney, Labor Law",69000,79000
539337,DEPT OF HEALTH/MENTAL HYGIENE,2,"Office Administrator,  Bureau of Childcare",53057,61015
539377,DEPT OF HEALTH/MENTAL HYGIENE,2,"Water Ecologist, Bureau of Environmental Sciences and Engineering",65877,75758
539421,FIRE DEPARTMENT,20,Cyber Security Engineer,0,140000
539455,FIRE DEPARTMENT,20,Telemetry Physician,79.23,84.86
539471,DEPT OF HEALTH/MENTAL HYGIENE,2,"Pharmacy Technician, Bureau of Public Health Clinics",45137,51907
539508,POLICE DEPARTMENT,7,Civilian Background Investigator,41483,66236
539522,NYC HOUSING AUTHORITY,13,Field Inspector,57078,85646
539576,FIRE DEPARTMENT,20,Administrative Assistant,60718,90773
539582,DEPT OF ENVIRONMENT PROTECTION,6,"Deputy Engineer in Charge, Infrastructure",57078,85646
539585,FIRE DEPARTMENT,20,Deputy Director,64922,173486
539592,DEPT OF HEALTH/MENTAL HYGIENE,2,"Director of Data, Analytics and Technology, Bureau of Emergency Field Operations",94283,108426
539596,OFFICE OF MANAGEMENT & BUDGET,14,Analyst  Energy Efficiency and Modernization Unit (EEMU),51550,78232
539600,MANHATTAN COMMUNITY BOARD #2,40,District Manager,80000,85000
539606,DEPARTMENT OF CORRECTION,12,STATIONARY ENGINEER,508.8,508.8
539620,NYC HOUSING AUTHORITY,13,Plumbing Engineer,80557,111917
539632,POLICE DEPARTMENT,7,Grant Writer/ Researcher,75504,94761
539658,ADMIN FOR CHILDREN'S SVCS,5,Compliance Specialist,58695,67499
539674,DEPT OF ENVIRONMENT PROTECTION,6,DESIGN/CONSTRUCTION SUPPORT STAFF,57078,85646
539696,DEPT OF DESIGN & CONSTRUCTION,38,Public Art Manager,55208,63489
539847,POLICE DEPARTMENT,7,"Evidence And Property Control Specialist, Level I",51345,73495
539890,DEPT OF HEALTH/MENTAL HYGIENE,2,", Research Scientist, Bureau of Environmental Sciences and Engineering",64140,64140
539894,DEPT OF HEALTH/MENTAL HYGIENE,2,"City Research Scientist I / Worksite Wellness Specialist, Administration Office",64140,64140
539901,DEPT OF HEALTH/MENTAL HYGIENE,2,"Worksite Wellness Program Manager,  Administration Office",75504,86830
539902,BRONX DISTRICT ATTORNEY,39,Trial Preparation Assistant - Trial Division/Homicide,44083,44083
539937,BRONX DISTRICT ATTORNEY,39,Crime Analyst - Crime Strategies Bureau,54786,54786
539940,HRA/DEPT OF SOCIAL SERVICES,17,UNIT SUPERVISOR,66442,76408
539947,DEPT OF DESIGN & CONSTRUCTION,38,Project Manager,57078,65640
539950,NYC HOUSING AUTHORITY,13,ASSISTANT RESIDENT BUILDING SUPT (HA),49666,76064
539962,DEPARTMENT OF CORRECTION,12,"Director, Design Architect",125000,140000
539975,ADMIN FOR CHILDREN'S SVCS,5,Operations Manager,80000,84000
539977,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney Child Abuse/Sex Crimes Bureau,80440,167610
540011,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney General Counsel Division: Civil Litigation Bureau / FOIL Unit,84000,167610
540025,POLICE DEPARTMENT,7,Senior Police Administrative Aide,43929,57093
540078,HRA/DEPT OF SOCIAL SERVICES,17,BUSINESS INTELLIGENCE SPECIALIST,81951,94244
540082,DEPARTMENT OF TRANSPORTATION,19,Project Engineer,67757,98128
540090,ADMIN FOR CHILDREN'S SVCS,5,Investigative Consultant Level 1,58095,89113
540142,OFF OF PAYROLL ADMINISTRATION,26,Mailroom Assistant,36900,55173
540146,DEPT OF HEALTH/MENTAL HYGIENE,2,"Research Scientist, Bureau of Environmental Sciences and Engineering",64140,64140
540174,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney: Discovery Compliance Bureau,80440,167610
540183,HRA/DEPT OF SOCIAL SERVICES,17,PROGRAM ANALYST,58695,67499
540188,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney: Conviction Integrity Bureau,80000,167610
540190,BRONX DISTRICT ATTORNEY,39,"Assistant District Attorney - 	Economic Crimes Bureau",80440,167610
540191,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney -  Public Integrity Bureau,80440,167610
540219,LAW DEPARTMENT,3,PARALEGAL,43197,49677
540243,DEPT OF ENVIRONMENT PROTECTION,6,EEO Investigator Specialist,79620,91563
540250,FIRE DEPARTMENT,20,Staff Attorney,79620,91563
540271,DEPT OF ENVIRONMENT PROTECTION,6,Instrumentation Specialist,53641,55608
540287,DEPT OF ENVIRONMENT PROTECTION,6,Machinist,37.28,37.28
540298,DEPT OF HEALTH/MENTAL HYGIENE,2,"Public Health Inspector, Bureau of Childcare",45722,45722
540307,DEPT OF ENVIRONMENT PROTECTION,6,Engineer-in-Charge of Pumping,64922,123436
540309,BRONX DISTRICT ATTORNEY,39,Deputy Bureau Chief Recruitment,0,167610
540457,DEPARTMENT OF CORRECTION,12,City Medical Specialist (Part-Time),82.23,117.52
540462,DEPARTMENT OF CORRECTION,12,Staff Physician,78.04,83.61
540463,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney -  Crime Strategies Bureau,80000,167610
540468,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney -  Rikers Island Prosecution,80440,167610
540471,LAW DEPARTMENT,3,CLAIM SPECIALIST LEVEL 1,41483,47705
540473,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney -  Special Investigations Bureau,80440,167610
540477,BRONX DISTRICT ATTORNEY,39,"Assistant District Attorney -  	Violent Criminal Enterprise Bureau",80440,167610
540478,DEPT OF ENVIRONMENT PROTECTION,6,Stormwater Construction Permit Engineer,90114,122168
540482,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney -  Various Bureau,75121,167610
540533,BRONX DISTRICT ATTORNEY,39,Assistant District Attorney -  Appeals Bureau,80000,167610
540538,DEPT OF PARKS & RECREATION,22,Urban Park Ranger,24.2505,24.2505
540541,DEPT OF ENVIRONMENT PROTECTION,6,Senior Landscape Architect,67757,98128
540544,CIVILIAN COMPLAINT REVIEW BD,11,Investigator – Racial Profiling and Biased Policing,60213,89822
540549,DEPT OF DESIGN & CONSTRUCTION,38,Design Engineer,57078,65640
540598,DEPT OF DESIGN & CONSTRUCTION,38,Inspector,57078,65640
540611,DEPARTMENT OF TRANSPORTATION,19,Assistant Team  Leader,57078,85646
540619,FINANCIAL INFO SVCS AGENCY,18,DATA CENTER ASSOCIATE – SHIFT D,43392,58918
540677,CONFLICTS OF INTEREST BOARD,41,Deputy Director of Enforcement,75000,110000
540735,BRONX DISTRICT ATTORNEY,39,Arraignment Clerk - Complaint Room/DAT/Arraignments Bureau,37398,37398
540746,DEPARTMENT OF TRANSPORTATION,19,Project Manager/Engineer-In-Charge,53702,146121
540768,LAW DEPARTMENT,3,Personnel Administrator,81951,94244
540780,FINANCIAL INFO SVCS AGENCY,18,COLLEGE AIDE,15.5,16
540781,DEPARTMENT OF SANITATION,37,CITY RESEARCH SCIENTIST,75504,94761
540782,POLICE DEPARTMENT,7,Auto Body Worker,50604,65339
540787,NYC HOUSING AUTHORITY,13,SENIOR STRATEGIC MANAGER,64922,173486
540792,BRONX DISTRICT ATTORNEY,39,Intelligence Analyst,54786,63794
540796,OFFICE OF MANAGEMENT & BUDGET,14,Assistant Analyst  Financial & Personnel Planning Systems & Budget Publications,51550,51550
540797,DEPT OF DESIGN & CONSTRUCTION,38,Inspector,57078,65640
540805,DEPT OF HEALTH/MENTAL HYGIENE,2,"Early Childhood Education Consultant, Bureau of Childcare",66442,72000
540807,FIRE DEPARTMENT,20,OFFICE MANAGER,47418,69462
540813,FIRE DEPARTMENT,20,Records Access Officer,58700,161534
540825,DEPT OF CITYWIDE ADMIN SVCS,33,"Associate Project Manager, Agency Planning and Implementation-Education",75504,86830
540828,DEPT OF HEALTH/MENTAL HYGIENE,2,"Senior Early Childhood Education Consultant, Bureau of Childcare",71379,82086
540829,DEPT OF CITYWIDE ADMIN SVCS,33,"Assistant Program Coordinator, Agency Planning & Implementation (API) Large Buildings",54100,62215
540836,DEPARTMENT OF INVESTIGATION,36,Fleet Coordinator,50000,55000
540837,DEPT OF HEALTH/MENTAL HYGIENE,2,"Early Childhood Education Consultant, Bureau of Childcare",66442,76408
540840,DEPT OF CITYWIDE ADMIN SVCS,33,"Assistant Program Coordinator, Agency Planning & Implementation Health Care",54100,62215
540847,DEPT OF CITYWIDE ADMIN SVCS,33,"Assistant Analyst, Agency Planning & Implementation Education",54100,62215
540848,DEPT OF ENVIRONMENT PROTECTION,6,Stormwater Analyst,75504,94761
540852,OFFICE OF MANAGEMENT & BUDGET,14,Unit Head  Economic Development,103307,103307
540855,DEPT OF CITYWIDE ADMIN SVCS,33,Project Manager,75504,86830
540858,DEPT OF CITYWIDE ADMIN SVCS,33,"Senior Project Manager, Technical Services",84468,97138
540870,DEPARTMENT OF CORRECTION,12,"Director, Emergency Operations",110000,125000
540872,DEPT OF DESIGN & CONSTRUCTION,38,Project Manager,57078,65640
540878,BRONX DISTRICT ATTORNEY,39,Expeditor - Complaint Room,44083,63794
540887,BRONX DISTRICT ATTORNEY,39,General Crime Victim Advocate,50000,63794
540892,BRONX DISTRICT ATTORNEY,39,Digital Evidence Specialist,60000,60000
540897,BRONX DISTRICT ATTORNEY,39,Trial Preparation Assistant - Special Victims Division,50000,50000
540898,OFFICE OF MANAGEMENT & BUDGET,14,Unit Head  Technology Budget & Management,103307,103307
540899,BRONX DISTRICT ATTORNEY,39,Certified IT Developer (Application),115000,115000
540901,BRONX DISTRICT ATTORNEY,39,Crime Analyst - Rikers Island Prosecution Bureau,54786,54786
